Date,Ticker,Normalized_Close,Daily_Return,Sector
4/04/2023,MVR.AX,122.3875678,0.003527318,Resources
4/04/2023,QFN.AX,101.6466035,0.007359646,Financials
4/04/2023,SLF.AX,108.2552854,0.001799806,Property
5/04/2023,^AXJO,79.05298029,0.006264322,Index
5/04/2023,ATEC.AX,135.9132929,-0.00447478,Technology
5/04/2023,MVR.AX,122.3875678,0,Resources
5/04/2023,QFN.AX,101.0896378,-0.005479433,Financials
5/04/2023,SLF.AX,108.2732411,0.000165864,Property
6/04/2023,^AXJO,77.93450278,-0.014148455,Index
6/04/2023,ATEC.AX,135.2664235,-0.004759426,Technology
6/04/2023,MVR.AX,121.9573853,-0.00351492,Resources
6/04/2023,QFN.AX,99.69723338,-0.013773958,Financials
6/04/2023,SLF.AX,108.0009543,-0.002514812,Property
11/04/2023,^AXJO,78.51610522,0.007462708,Index
11/04/2023,ATEC.AX,138.213245,0.021785314,Technology
11/04/2023,MVR.AX,123.5705615,0.013227376,Resources
11/04/2023,QFN.AX,100.9039858,0.012104172,Financials
11/04/2023,SLF.AX,109.3608762,0.012591758,Property
12/04/2023,^AXJO,79.00824429,0.006268002,Index
12/04/2023,ATEC.AX,138.8960385,0.004940145,Technology
12/04/2023,MVR.AX,123.140379,-0.00348127,Resources
12/04/2023,QFN.AX,101.0896378,0.001839887,Financials
12/04/2023,SLF.AX,109.8695384,0.004651226,Property
13/04/2023,^AXJO,79.4108855,0.005096192,Index
13/04/2023,ATEC.AX,139.0038696,0.000776344,Technology
13/04/2023,MVR.AX,123.3554866,0.001746848,Resources
13/04/2023,QFN.AX,101.3681206,0.002754811,Financials
13/04/2023,SLF.AX,109.5733204,-0.002696089,Property
14/04/2023,^AXJO,79.50035749,0.001126697,Index
14/04/2023,ATEC.AX,140.5850748,0.01137526,Technology
14/04/2023,MVR.AX,124.0007549,0.005230966,Resources
14/04/2023,QFN.AX,101.2752897,-0.00091578,Financials
14/04/2023,SLF.AX,110.1343449,0.005120083,Property
17/04/2023,^AXJO,80.12670455,0.007878544,Index
17/04/2023,ATEC.AX,140.4053954,-0.001278083,Technology
17/04/2023,MVR.AX,124.4309265,0.003469105,Resources
17/04/2023,QFN.AX,102.574883,0.012832284,Financials
17/04/2023,SLF.AX,110.4320604,0.002703203,Property
18/04/2023,^AXJO,80.52934576,0.005025056,Index
18/04/2023,ATEC.AX,140.3335177,-0.000511929,Technology
18/04/2023,MVR.AX,124.3233945,-0.00086419,Resources
18/04/2023,QFN.AX,101.7394444,-0.008144671,Financials
18/04/2023,SLF.AX,110.1134015,-0.002885566,Property
19/04/2023,^AXJO,79.6345741,-0.011111125,Index
19/04/2023,ATEC.AX,141.3756993,0.007426462,Technology
19/04/2023,MVR.AX,124.2158516,-0.000865025,Resources
19/04/2023,QFN.AX,101.4609615,-0.002737216,Financials
19/04/2023,SLF.AX,110.19269,0.000720063,Property
20/04/2023,^AXJO,79.09771628,-0.006741517,Index
20/04/2023,ATEC.AX,138.9679161,-0.017031097,Technology
20/04/2023,MVR.AX,125.9365816,0.013852741,Resources
20/04/2023,QFN.AX,102.482072,0.010064072,Financials
20/04/2023,SLF.AX,110.1433228,-0.000448008,Property
21/04/2023,^AXJO,78.96349967,-0.001696846,Index
21/04/2023,ATEC.AX,139.1116567,0.001034344,Technology
21/04/2023,MVR.AX,125.0762275,-0.006831646,Resources
21/04/2023,QFN.AX,102.2964101,-0.001811652,Financials
21/04/2023,SLF.AX,109.6675696,-0.004319401,Property
24/04/2023,^AXJO,79.50035749,0.00679881,Index
24/04/2023,ATEC.AX,137.6382533,-0.010591517,Technology
24/04/2023,MVR.AX,125.0762275,0,Resources
24/04/2023,QFN.AX,103.5031626,0.011796626,Financials
24/04/2023,SLF.AX,109.5419016,-0.0011459,Property
26/04/2023,^AXJO,79.32140488,-0.002250966,Index
26/04/2023,ATEC.AX,136.8835675,-0.005483111,Technology
26/04/2023,MVR.AX,124.8611199,-0.001719812,Resources
26/04/2023,QFN.AX,103.7816653,0.002690766,Financials
26/04/2023,SLF.AX,109.4566229,-0.000778503,Property
27/04/2023,^AXJO,79.05298029,-0.003384012,Index
27/04/2023,ATEC.AX,136.5960863,-0.002100188,Technology
27/04/2023,MVR.AX,124.2158516,-0.005167888,Resources
27/04/2023,QFN.AX,103.2246996,-0.005366706,Financials
27/04/2023,SLF.AX,109.1035574,-0.003225621,Property
28/04/2023,^AXJO,79.6345741,0.007357013,Index
28/04/2023,ATEC.AX,137.4585739,0.006314145,Technology
28/04/2023,MVR.AX,125.2912915,0.008657831,Resources
28/04/2023,QFN.AX,104.1529592,0.008992612,Financials
28/04/2023,SLF.AX,109.3504082,0.002262536,Property
1/05/2023,^AXJO,79.05298029,-0.007303283,Index
1/05/2023,ATEC.AX,137.1710634,-0.002091616,Technology
1/05/2023,MVR.AX,126.1516892,0.006867178,Resources
1/05/2023,QFN.AX,104.9884178,0.008021457,Financials
1/05/2023,SLF.AX,109.7304073,0.003475059,Property
2/05/2023,^AXJO,78.29241661,-0.009620936,Index
2/05/2023,ATEC.AX,136.1648352,-0.007335572,Technology
2/05/2023,MVR.AX,125.2912915,-0.006820342,Resources
2/05/2023,QFN.AX,102.3892311,-0.02475689,Financials
2/05/2023,SLF.AX,108.7250485,-0.00916208,Property
3/05/2023,^AXJO,78.06873664,-0.002856981,Index
3/05/2023,ATEC.AX,134.7273706,-0.010556798,Technology
3/05/2023,MVR.AX,123.032847,-0.01802555,Resources
3/05/2023,QFN.AX,101.4609615,-0.009066086,Financials
3/05/2023,SLF.AX,107.6778028,-0.009632056,Property
4/05/2023,^AXJO,78.33716124,0.003438311,Index
4/05/2023,ATEC.AX,136.1648352,0.010669433,Technology
4/05/2023,MVR.AX,120.4517194,-0.020979175,Resources
4/05/2023,QFN.AX,103.5031626,0.020127949,Financials
4/05/2023,SLF.AX,107.6134749,-0.000597411,Property
5/05/2023,^AXJO,78.20294462,-0.00171332,Index
5/05/2023,ATEC.AX,137.2070022,0.007653716,Technology
5/05/2023,MVR.AX,120.8819128,0.003571501,Resources
5/05/2023,QFN.AX,105.6382144,0.02062789,Financials
5/05/2023,SLF.AX,108.015915,0.003739681,Property
8/05/2023,^AXJO,78.73981107,0.006865041,Index
8/05/2023,ATEC.AX,139.7944795,0.018858201,Technology
8/05/2023,MVR.AX,121.5272029,0.005338186,Resources
8/05/2023,QFN.AX,105.9167072,0.002636288,Financials
8/05/2023,SLF.AX,108.8611919,0.007825485,Property
9/05/2023,^AXJO,78.56084984,-0.002272818,Index
9/05/2023,ATEC.AX,140.0460219,0.001799373,Technology
9/05/2023,MVR.AX,121.9573853,0.003539804,Resources
9/05/2023,QFN.AX,104.524283,-0.013146408,Financials
9/05/2023,SLF.AX,108.6756812,-0.001704103,Property
10/05/2023,^AXJO,78.33716124,-0.002847329,Index
10/05/2023,ATEC.AX,139.6507242,-0.002822627,Technology
10/05/2023,MVR.AX,121.9573853,0,Resources
10/05/2023,QFN.AX,104.524283,0,Financials
10/05/2023,SLF.AX,108.5500132,-0.001156358,Property
11/05/2023,^AXJO,79.32140488,0.012564199,Index
11/05/2023,ATEC.AX,140.0460219,0.002830616,Technology
11/05/2023,MVR.AX,122.4951216,0.004409215,Resources
11/05/2023,QFN.AX,104.7099051,0.001775875,Financials
11/05/2023,SLF.AX,108.4931584,-0.000523767,Property
12/05/2023,^AXJO,79.90302457,0.007332443,Index
12/05/2023,ATEC.AX,139.0757326,-0.006928361,Technology
12/05/2023,MVR.AX,122.8177394,0.00263372,Resources
12/05/2023,QFN.AX,105.3597316,0.00620597,Financials
12/05/2023,SLF.AX,108.5649739,0.000661936,Property
15/05/2023,^AXJO,79.58983811,-0.003919582,Index
15/05/2023,ATEC.AX,139.9022666,0.00594305,Technology
15/05/2023,MVR.AX,122.6026428,-0.001751349,Resources
15/05/2023,QFN.AX,106.380842,0.009691658,Financials
15/05/2023,SLF.AX,108.7205632,0.001433145,Property
16/05/2023,^AXJO,78.87401906,-0.00899385,Index
16/05/2023,ATEC.AX,139.4350914,-0.003339297,Technology
16/05/2023,MVR.AX,122.8177394,0.001754421,Resources
16/05/2023,QFN.AX,105.6382144,-0.00698084,Financials
16/05/2023,SLF.AX,108.2358395,-0.004458436,Property
17/05/2023,^AXJO,79.05298029,0.00226895,Index
17/05/2023,ATEC.AX,138.3569856,-0.007731954,Technology
17/05/2023,MVR.AX,121.3120953,-0.012259175,Resources
17/05/2023,QFN.AX,104.9884178,-0.006151152,Financials
17/05/2023,SLF.AX,107.7047363,-0.004906907,Property
18/05/2023,^AXJO,79.94775195,0.011318633,Index
18/05/2023,ATEC.AX,139.8304037,0.010649394,Technology
18/05/2023,MVR.AX,122.3875678,0.008865337,Resources
18/05/2023,QFN.AX,104.2458001,-0.007073329,Financials
18/05/2023,SLF.AX,108.267251,0.005222748,Property
19/05/2023,^AXJO,81.51359803,0.019585868,Index
19/05/2023,ATEC.AX,139.7944795,-0.000256912,Technology
19/05/2023,MVR.AX,123.8932229,0.012302353,Resources
19/05/2023,QFN.AX,105.1740697,0.008904623,Financials
19/05/2023,SLF.AX,108.9060738,0.005900425,Property
22/05/2023,^AXJO,81.60307003,0.001097633,Index
22/05/2023,ATEC.AX,139.3632284,-0.003084894,Technology
22/05/2023,MVR.AX,123.3554866,-0.00434032,Resources
22/05/2023,QFN.AX,104.2458001,-0.008826031,Financials
22/05/2023,SLF.AX,108.6637083,-0.002225454,Property
23/05/2023,^AXJO,81.96097524,0.004385928,Index
23/05/2023,ATEC.AX,139.0038696,-0.002578577,Technology
23/05/2023,MVR.AX,124.5384912,0.009590206,Resources
23/05/2023,QFN.AX,105.2669106,0.009795219,Financials
23/05/2023,SLF.AX,108.6128436,-0.000468093,Property
24/05/2023,^AXJO,81.1556842,-0.009825298,Index
24/05/2023,ATEC.AX,137.8897957,-0.008014697,Technology
24/05/2023,MVR.AX,124.1083087,-0.003454213,Resources
24/05/2023,QFN.AX,103.9672973,-0.012345885,Financials
24/05/2023,SLF.AX,107.923156,-0.006349963,Property
25/05/2023,^AXJO,81.78202263,0.00771774,Index
25/05/2023,ATEC.AX,135.5898582,-0.016679534,Technology
25/05/2023,MVR.AX,121.6347458,-0.01993068,Resources
25/05/2023,QFN.AX,103.4103416,-0.005357029,Financials
25/05/2023,SLF.AX,106.7921365,-0.01047986,Property
26/05/2023,^AXJO,82.67679429,0.010940933,Index
26/05/2023,ATEC.AX,135.7335988,0.001060113,Technology
26/05/2023,MVR.AX,122.2800249,0.005305056,Resources
26/05/2023,QFN.AX,102.7605548,-0.006283576,Financials
26/05/2023,SLF.AX,107.0404775,0.002325461,Property
29/05/2023,^AXJO,82.76627491,0.001082294,Index
29/05/2023,ATEC.AX,137.242941,0.011119887,Technology
29/05/2023,MVR.AX,123.8932229,0.013192653,Resources
29/05/2023,QFN.AX,104.6171139,0.018066845,Financials
29/05/2023,SLF.AX,107.9770158,0.008749385,Property
30/05/2023,^AXJO,81.42411742,-0.016216236,Index
30/05/2023,ATEC.AX,136.667964,-0.004189484,Technology
30/05/2023,MVR.AX,123.140379,-0.006076554,Resources
30/05/2023,QFN.AX,103.7816653,-0.007985774,Financials
30/05/2023,SLF.AX,107.8558331,-0.001122301,Property
31/05/2023,^AXJO,82.5425863,0.013736334,Index
31/05/2023,ATEC.AX,135.0508053,-0.011832756,Technology
31/05/2023,MVR.AX,121.5272029,-0.013100302,Resources
31/05/2023,QFN.AX,102.2035891,-0.015205732,Financials
31/05/2023,SLF.AX,106.090476,-0.016367748,Property
1/06/2023,^AXJO,83.12418875,0.007046089,Index
1/06/2023,ATEC.AX,134.58363,-0.003459256,Technology
1/06/2023,MVR.AX,120.9894557,-0.004424912,Resources
1/06/2023,QFN.AX,102.8533758,0.006357768,Financials
1/06/2023,SLF.AX,106.3822087,0.002749848,Property
2/06/2023,^AXJO,83.75051856,0.007534868,Index
2/06/2023,ATEC.AX,137.4944981,0.021628693,Technology
2/06/2023,MVR.AX,120.6668379,-0.002666495,Resources
2/06/2023,QFN.AX,103.3175206,0.004512684,Financials
2/06/2023,SLF.AX,106.8953635,0.00482369,Property
5/06/2023,^AXJO,83.48209396,-0.00320505,Index
5/06/2023,ATEC.AX,138.8960385,0.010193429,Technology
5/06/2023,MVR.AX,122.2800249,0.013368935,Resources
5/06/2023,QFN.AX,104.1529592,0.008086128,Financials
5/06/2023,SLF.AX,107.9605576,0.00996483,Property
6/06/2023,^AXJO,82.76627491,-0.008574522,Index
6/06/2023,ATEC.AX,137.8538715,-0.007503216,Technology
6/06/2023,MVR.AX,120.5592732,-0.014072223,Resources
6/06/2023,QFN.AX,103.4103416,-0.007130068,Financials
6/06/2023,SLF.AX,106.6634734,-0.012014427,Property
7/06/2023,^AXJO,83.34786872,0.007026942,Index
7/06/2023,ATEC.AX,137.4944981,-0.002606916,Technology
7/06/2023,MVR.AX,119.4838115,-0.008920605,Resources
7/06/2023,QFN.AX,103.0390377,-0.003590587,Financials
7/06/2023,SLF.AX,106.4899284,-0.001627033,Property
8/06/2023,^AXJO,81.06620358,-0.027375207,Index
8/06/2023,ATEC.AX,138.0335509,0.003920542,Technology
8/06/2023,MVR.AX,119.1611828,-0.002700188,Resources
8/06/2023,QFN.AX,100.439851,-0.025225261,Financials
8/06/2023,SLF.AX,106.2161513,-0.002570919,Property
9/06/2023,^AXJO,81.73729526,0.008278316,Index
9/06/2023,ATEC.AX,138.6804203,0.00468632,Technology
9/06/2023,MVR.AX,119.5913653,0.003610089,Resources
9/06/2023,QFN.AX,100.532672,0.000924145,Financials
9/06/2023,SLF.AX,106.5572513,0.003211376,Property
13/06/2023,^AXJO,83.57156595,0.022441049,Index
13/06/2023,ATEC.AX,137.2788945,-0.010106155,Technology
13/06/2023,MVR.AX,120.3441874,0.006294954,Resources
13/06/2023,QFN.AX,100.0685174,-0.004616954,Financials
13/06/2023,SLF.AX,106.8026046,0.002302549,Property
14/06/2023,^AXJO,82.90050014,-0.008029834,Index
14/06/2023,ATEC.AX,139.578832,0.016753759,Technology
14/06/2023,MVR.AX,121.3120953,0.00804283,Resources
14/06/2023,QFN.AX,99.79005438,-0.002782723,Financials
14/06/2023,SLF.AX,107.1437118,0.00319381,Property
15/06/2023,^AXJO,83.39260472,0.005936087,Index
15/06/2023,ATEC.AX,139.0757326,-0.003604411,Technology
15/06/2023,MVR.AX,122.6026428,0.010638242,Resources
15/06/2023,QFN.AX,100.625503,0.008372063,Financials
15/06/2023,SLF.AX,107.3471709,0.001898936,Property
16/06/2023,^AXJO,84.69003483,0.015558096,Index
16/06/2023,ATEC.AX,142.022554,0.02118861,Technology
16/06/2023,MVR.AX,123.5705615,0.007894763,Resources
16/06/2023,QFN.AX,101.2752897,0.006457476,Financials
16/06/2023,SLF.AX,108.4826903,0.01057801,Property
19/06/2023,^AXJO,85.27162865,0.006867323,Index
19/06/2023,ATEC.AX,141.2319295,-0.005566894,Technology
19/06/2023,MVR.AX,124.753577,0.009573603,Resources
19/06/2023,QFN.AX,102.1107482,0.008249382,Financials
19/06/2023,SLF.AX,109.1364664,0.006026548,Property
20/06/2023,^AXJO,85.31637327,0.00052473,Index
20/06/2023,ATEC.AX,142.6694233,0.01017825,Technology
20/06/2023,MVR.AX,126.1516892,0.011206991,Resources
20/06/2023,QFN.AX,103.5959935,0.014545435,Financials
20/06/2023,SLF.AX,110.07749,0.008622449,Property
21/06/2023,^AXJO,85.49532588,0.002097518,Index
21/06/2023,ATEC.AX,141.699134,-0.006800962,Technology
21/06/2023,MVR.AX,126.0441354,-0.000852575,Resources
21/06/2023,QFN.AX,104.8955868,0.012544822,Financials
21/06/2023,SLF.AX,109.4356795,-0.005830534,Property
22/06/2023,^AXJO,82.72153029,-0.032443827,Index
22/06/2023,ATEC.AX,139.6866484,-0.014202526,Technology
22/06/2023,MVR.AX,124.9686737,-0.008532421,Resources
22/06/2023,QFN.AX,100.9968168,-0.037168104,Financials
22/06/2023,SLF.AX,107.649379,-0.016322835,Property
23/06/2023,^AXJO,81.64780602,-0.012979986,Index
23/06/2023,ATEC.AX,137.4226351,-0.016207801,Technology
23/06/2023,MVR.AX,122.2800249,-0.021514582,Resources
23/06/2023,QFN.AX,98.58329198,-0.023897038,Financials
23/06/2023,SLF.AX,106.208671,-0.013383337,Property
26/06/2023,^AXJO,81.78202263,0.001643848,Index
26/06/2023,ATEC.AX,136.7039028,-0.005230087,Technology
26/06/2023,MVR.AX,121.3120953,-0.007915681,Resources
26/06/2023,QFN.AX,98.39763011,-0.0018833,Financials
26/06/2023,SLF.AX,105.9019776,-0.002887649,Property
27/06/2023,^AXJO,81.24516481,-0.006564497,Index
27/06/2023,ATEC.AX,137.8179327,0.008149218,Technology
27/06/2023,MVR.AX,122.2800249,0.007978839,Resources
27/06/2023,QFN.AX,100.1613781,0.0179247,Financials
27/06/2023,SLF.AX,106.4929234,0.00558012,Property
28/06/2023,^AXJO,82.31888908,0.013215854,Index
28/06/2023,ATEC.AX,138.7163591,0.006518937,Technology
28/06/2023,MVR.AX,124.0007549,0.014072045,Resources
28/06/2023,QFN.AX,102.2035891,0.020389206,Financials
28/06/2023,SLF.AX,107.6643396,0.010999944,Property
29/06/2023,^AXJO,83.79526318,0.017934816,Index
29/06/2023,ATEC.AX,138.1413674,-0.004145089,Technology
29/06/2023,MVR.AX,124.646045,0.005203921,Resources
29/06/2023,QFN.AX,102.2762913,0.000711346,Financials
29/06/2023,SLF.AX,107.6404011,-0.000222344,Property
30/06/2023,^AXJO,84.287385,0.005872907,Index
30/06/2023,ATEC.AX,138.7522979,0.004422502,Technology
30/06/2023,MVR.AX,124.1083087,-0.004314106,Resources
30/06/2023,QFN.AX,102.4716448,0.001910057,Financials
30/06/2023,SLF.AX,107.7660692,0.00116748,Property
3/07/2023,^AXJO,83.59405038,-0.008225841,Index
3/07/2023,ATEC.AX,136.667964,-0.015021978,Technology
3/07/2023,MVR.AX,124.8035096,0.005601566,Resources
3/07/2023,QFN.AX,102.8624015,0.003813315,Financials
3/07/2023,SLF.AX,108.4063895,0.005941762,Property
4/07/2023,^AXJO,83.59405038,0,Index
4/07/2023,ATEC.AX,137.4585739,0.005784896,Technology
4/07/2023,MVR.AX,126.7552472,0.015638483,Resources
4/07/2023,QFN.AX,103.9369402,0.01044637,Financials
4/07/2023,SLF.AX,108.8985935,0.00454036,Property
5/07/2023,^AXJO,83.72867235,0.001610425,Index
5/07/2023,ATEC.AX,137.4585739,0,Technology
5/07/2023,MVR.AX,125.5625174,-0.009409707,Resources
5/07/2023,QFN.AX,103.6438652,-0.002819738,Financials
5/07/2023,SLF.AX,108.5126116,-0.003544416,Property
6/07/2023,^AXJO,83.99789041,0.003215363,Index
6/07/2023,ATEC.AX,134.9429889,-0.018300677,Technology
6/07/2023,MVR.AX,123.827619,-0.013817009,Resources
6/07/2023,QFN.AX,103.3508101,-0.00282752,Financials
6/07/2023,SLF.AX,107.1691406,-0.012380782,Property
7/07/2023,^AXJO,82.24793418,-0.020833335,Index
7/07/2023,ATEC.AX,133.1461362,-0.013315643,Technology
7/07/2023,MVR.AX,122.2011674,-0.013134805,Resources
7/07/2023,QFN.AX,100.420269,-0.02835528,Financials
7/07/2023,SLF.AX,105.357404,-0.016905394,Property
10/07/2023,^AXJO,82.15819483,-0.001091083,Index
10/07/2023,ATEC.AX,132.8227015,-0.00242917,Technology
10/07/2023,MVR.AX,121.8758706,-0.002661978,Resources
10/07/2023,QFN.AX,99.93184048,-0.004863844,Financials
10/07/2023,SLF.AX,104.7844139,-0.005438537,Property
11/07/2023,^AXJO,84.04275578,0.022938198,Index
11/07/2023,ATEC.AX,134.475799,0.012445896,Technology
11/07/2023,MVR.AX,123.1770362,0.010676155,Resources
11/07/2023,QFN.AX,101.397116,0.014662749,Financials
11/07/2023,SLF.AX,106.353785,0.014977142,Property
12/07/2023,^AXJO,84.22224311,0.002135667,Index
12/07/2023,ATEC.AX,135.7335988,0.009353355,Technology
12/07/2023,MVR.AX,124.2613518,0.008802904,Resources
12/07/2023,QFN.AX,101.5924894,0.001926814,Financials
12/07/2023,SLF.AX,106.7547348,0.003769963,Property
13/07/2023,^AXJO,85.79272063,0.018646826,Index
13/07/2023,ATEC.AX,138.5726185,0.020916116,Technology
13/07/2023,MVR.AX,125.3456565,0.008726001,Resources
13/07/2023,QFN.AX,105.0114689,0.033653861,Financials
13/07/2023,SLF.AX,108.4183551,0.015583573,Property
14/07/2023,^AXJO,87.40805489,0.018828337,Index
14/07/2023,ATEC.AX,139.8304037,0.009076722,Technology
14/07/2023,MVR.AX,126.1046752,0.006055405,Resources
14/07/2023,QFN.AX,105.7929426,0.007441793,Financials
14/07/2023,SLF.AX,109.2591467,0.007755067,Property
17/07/2023,^AXJO,87.81189493,0.00462017,Index
17/07/2023,ATEC.AX,139.2913361,-0.003855153,Technology
17/07/2023,MVR.AX,126.4299612,0.002579492,Resources
17/07/2023,QFN.AX,105.4998875,-0.002770082,Financials
17/07/2023,SLF.AX,109.1903262,-0.000629883,Property
18/07/2023,^AXJO,87.45292888,-0.004087898,Index
18/07/2023,ATEC.AX,138.1413674,-0.008255853,Technology
18/07/2023,MVR.AX,127.6227018,0.009434003,Resources
18/07/2023,QFN.AX,104.1322937,-0.012962988,Financials
18/07/2023,SLF.AX,108.9704017,-0.002014139,Property
19/07/2023,^AXJO,88.35034831,0.010261742,Index
19/07/2023,ATEC.AX,138.0694898,-0.000520319,Technology
19/07/2023,MVR.AX,129.3575785,0.013593793,Resources
19/07/2023,QFN.AX,105.0114689,0.008442868,Financials
19/07/2023,SLF.AX,109.5673376,0.005477964,Property
20/07/2023,^AXJO,88.57470101,0.002539353,Index
20/07/2023,ATEC.AX,138.1413674,0.00052059,Technology
20/07/2023,MVR.AX,130.0081613,0.005029337,Resources
20/07/2023,QFN.AX,104.8161055,-0.001860401,Financials
20/07/2023,SLF.AX,109.5867835,0.000177479,Property
21/07/2023,^AXJO,86.51065272,-0.02330291,Index
21/07/2023,ATEC.AX,136.9554598,-0.008584739,Technology
21/07/2023,MVR.AX,129.2491534,-0.005838155,Resources
21/07/2023,QFN.AX,104.6207122,-0.001864153,Financials
21/07/2023,SLF.AX,109.4207188,-0.001515372,Property
24/07/2023,^AXJO,87.09396284,0.006742639,Index
24/07/2023,ATEC.AX,135.6976453,-0.009184113,Technology
24/07/2023,MVR.AX,129.7913112,0.004194672,Resources
24/07/2023,QFN.AX,105.4998875,0.008403453,Financials
24/07/2023,SLF.AX,109.3085139,-0.001025445,Property
25/07/2023,^AXJO,86.86961877,-0.002575885,Index
25/07/2023,ATEC.AX,138.213245,0.018538271,Technology
25/07/2023,MVR.AX,128.4901456,-0.01002506,Resources
25/07/2023,QFN.AX,105.2068324,-0.002777776,Financials
25/07/2023,SLF.AX,109.8067081,0.004557688,Property
26/07/2023,^AXJO,87.63241622,0.008780946,Index
26/07/2023,ATEC.AX,140.2257013,0.014560517,Technology
26/07/2023,MVR.AX,130.0081613,0.011814258,Resources
26/07/2023,QFN.AX,104.6207122,-0.005571122,Financials
26/07/2023,SLF.AX,110.7387538,0.008488059,Property
27/07/2023,^AXJO,89.60671652,0.022529338,Index
27/07/2023,ATEC.AX,139.255412,-0.006919483,Technology
27/07/2023,MVR.AX,131.2009128,0.009174436,Resources
27/07/2023,QFN.AX,108.1373934,0.033613623,Financials
27/07/2023,SLF.AX,111.5451316,0.007281803,Property
28/07/2023,^AXJO,89.6964645,0.001001576,Index
28/07/2023,ATEC.AX,137.6382533,-0.011612896,Technology
28/07/2023,MVR.AX,130.5503191,-0.004958759,Resources
28/07/2023,QFN.AX,106.1836794,-0.01806696,Financials
28/07/2023,SLF.AX,110.7626923,-0.007014553,Property
31/07/2023,^AXJO,89.65159051,-0.000500287,Index
31/07/2023,ATEC.AX,137.0632616,-0.004177557,Technology
31/07/2023,MVR.AX,130.1165863,-0.003322342,Resources
31/07/2023,QFN.AX,106.2813711,0.000920025,Financials
31/07/2023,SLF.AX,110.8644219,0.000918446,Property
1/08/2023,^AXJO,90.72848864,0.012012036,Index
1/08/2023,ATEC.AX,138.3569856,0.009438882,Technology
1/08/2023,MVR.AX,130.8755942,0.005833291,Resources
1/08/2023,QFN.AX,106.6721079,0.003676438,Financials
1/08/2023,SLF.AX,111.4673406,0.005438343,Property
2/08/2023,^AXJO,89.92082583,-0.008901976,Index
2/08/2023,ATEC.AX,137.0992004,-0.009090869,Technology
2/08/2023,MVR.AX,128.8154424,-0.015741298,Resources
2/08/2023,QFN.AX,104.7184138,-0.018314948,Financials
2/08/2023,SLF.AX,110.0296203,-0.01289813,Property
3/08/2023,^AXJO,88.97853241,-0.010479145,Index
3/08/2023,ATEC.AX,135.8414006,-0.009174378,Technology
3/08/2023,MVR.AX,127.9479987,-0.006734004,Resources
3/08/2023,QFN.AX,104.0346219,-0.006529816,Financials
3/08/2023,SLF.AX,109.3878098,-0.005833071,Property
4/08/2023,^AXJO,89.29262447,0.003529976,Index
4/08/2023,ATEC.AX,136.3085905,0.003439231,Technology
4/08/2023,MVR.AX,128.0564346,0.0008475,Resources
4/08/2023,QFN.AX,103.4485017,-0.005633895,Financials
4/08/2023,SLF.AX,109.5912688,0.001859979,Property
7/08/2023,^AXJO,88.88879306,-0.004522562,Index
7/08/2023,ATEC.AX,136.4882553,0.001318074,Technology
7/08/2023,MVR.AX,127.9479987,-0.000846782,Resources
7/08/2023,QFN.AX,104.0346219,0.005665816,Financials
7/08/2023,SLF.AX,109.3504082,-0.002197809,Property
8/08/2023,^AXJO,89.20288511,0.003533539,Index
8/08/2023,ATEC.AX,136.3445293,-0.001053028,Technology
8/08/2023,MVR.AX,128.0564346,0.0008475,Resources
8/08/2023,QFN.AX,103.6438652,-0.003756026,Financials
8/08/2023,SLF.AX,109.3788319,0.000259933,Property
9/08/2023,^AXJO,89.74132987,0.006036181,Index
9/08/2023,ATEC.AX,136.2367129,-0.000790765,Technology
9/08/2023,MVR.AX,129.5744503,0.011854271,Resources
9/08/2023,QFN.AX,102.8624015,-0.007539894,Financials
9/08/2023,SLF.AX,109.781272,0.003679323,Property
10/08/2023,^AXJO,88.88879306,-0.009499935,Index
10/08/2023,ATEC.AX,137.3148186,0.007913475,Technology
10/08/2023,MVR.AX,129.7913112,0.00167364,Resources
10/08/2023,QFN.AX,103.3508101,0.004748174,Financials
10/08/2023,SLF.AX,110.0715072,0.002643759,Property
11/08/2023,^AXJO,88.84392769,-0.000504736,Index
11/08/2023,ATEC.AX,136.1288964,-0.00863652,Technology
11/08/2023,MVR.AX,129.5744503,-0.001670843,Resources
11/08/2023,QFN.AX,103.3508101,0,Financials
11/08/2023,SLF.AX,109.8126909,-0.002351348,Property
14/08/2023,^AXJO,89.51698579,0.007575736,Index
14/08/2023,ATEC.AX,134.1883178,-0.01425545,Technology
14/08/2023,MVR.AX,128.7069956,-0.006694643,Resources
14/08/2023,QFN.AX,102.4716448,-0.008506613,Financials
14/08/2023,SLF.AX,108.8686722,-0.008596626,Property
15/08/2023,^AXJO,90.41439659,0.010025034,Index
15/08/2023,ATEC.AX,133.7570667,-0.003213775,Technology
15/08/2023,MVR.AX,128.7069956,0,Resources
15/08/2023,QFN.AX,101.5924894,-0.008579499,Financials
15/08/2023,SLF.AX,109.2875705,0.003847739,Property
16/08/2023,^AXJO,88.17086097,-0.02481392,Index
16/08/2023,ATEC.AX,131.6367939,-0.015851669,Technology
16/08/2023,MVR.AX,127.297405,-0.010951935,Resources
16/08/2023,QFN.AX,101.7878628,0.001923109,Financials
16/08/2023,SLF.AX,107.6448937,-0.015030774,Property
17/08/2023,^AXJO,88.66444898,0.005598085,Index
17/08/2023,ATEC.AX,130.8102452,-0.00627901,Technology
17/08/2023,MVR.AX,126.1046752,-0.009369631,Resources
